runTm,nation,genre,director,actor,is_adult,distributor,view,openMonth
44,3,1,브렛 레너드,피터 호튼,0,CJ ENM,7528,4
135,2,1,제임스 맨골드,호아킨 피닉스,0,이십세기폭스코리아(주),186143,3
98,3,1,위시트 사사나티앙,마하스무트 분야락,0,CJ ENM,8389,3
118,2,5,데이빗 돕킨,오웬 윌슨,0,롯데엔터테인먼트,265532,3
101,2,2,존 파브로,팀 로빈스,0,소니픽쳐스릴리징코리아,50217,2
106,2,2,렌 와이즈먼,케이트 베킨세일,1,(주)쇼박스,552428,2
105,2,2,리차드 론크레인,해리슨 포드,0,워너브러더스 코리아(주),139423,2
114,3,1,장 클로드 브리소,코랄리에 레벨,1,프리비젼엔터테인먼트,1668,2
92,2,8,대런 린 보우즈만,토빈 벨,1,(주)미로비젼,388105,2
100,2,2,존 화이트셀,마틴 로렌스,0,이십세기폭스코리아(주),5751,2
119,3,1,이즈츠 카즈유키,사와지리 에리카,0,프리비젼엔터테인먼트,11409,2
99,3,5,커크 존스,엠마 톰슨,0,UIP코리아,216138,2
91,3,5,미란다 줄라이,존 혹스,0,(주)동숭아트센터,10365,1
108,3,12,조지 밀러,로빈 윌리엄스,0,워너브러더스 코리아(주),574916,12
108,2,5,숀 레비,벤 스틸러,0,이십세기폭스코리아(주),4245247,12
102,2,5,조나단 데이턴,그렉 키니어,0,이십세기폭스코리아(주),26251,12
90,3,1,가브리엘 레인지,브라이언 볼랜드,0,(주)프라임엔터테인먼트,7156,12
145,2,2,마틴 캠벨,다니엘 크레이그,0,소니픽쳐스릴리징코리아,1012085,12
135,2,5,낸시 마이어스,카메론 디아즈,0,UIP코리아,1165157,12
101,3,1,다니스 타노비치,엠마누엘 베아르,0,(주)영화사 백두대간,6777,12
125,3,1,모리 준이치,쿠보즈카 요스케,0,(주)영화랑,1468,12
108,2,8,대런 린 보우즈만,토빈 벨,1,롯데엔터테인먼트,386547,11
84,3,12,데이빗 보워스,케이트 윈슬렛,0,CJ ENM,308603,11
149,2,1,마틴 스코세이지,레오나르도 디카프리오,0,워너브러더스 코리아(주),552968,11
108,3,1,에밀리오 마르티네즈 라자로,에르네스토 알테리오,1,(주)영화사 백두대간,3450,11
91,2,2,클라우디오 파,크리스찬 슬레이터,1,소니픽쳐스릴리징코리아,1000,11
124,3,8,크리스토프 갱스,라다 미첼,1,(주)미로비젼,164093,11
118,3,1,케빈 스페이시,케빈 스페이시,0,(주)아미가스필름,2299,11
126,3,3,크리스토퍼 놀란,휴 잭맨,0,워너브러더스 코리아(주),458956,11
98,3,7,필립 렝크,주자나 카노츠,1,(주)세종커뮤니케이션스,2896,11
92,3,12,우다 코우노스케,타나카 마유미,0,(주)엠케이픽처스 ,569039,10
139,3,1,지아 장 커,자오 타오,0,(주)이모션픽처스,2242,10
127,2,1,올리버 스톤,니콜라스 케이지,0,UIP코리아,302030,10
109,2,1,M. 나이트 샤말란,폴 지아마티,0,워너브러더스 코리아(주),110267,10
105,3,7,이자벨 코이젯트,사라 폴리,0,데이지엔터테인먼트,7904,10
108,3,2,진목승,성룡,0,브에나비스타인터내셔널코리아,349173,9
88,2,12,존 A. 데이비스,줄리아 로버츠,0,워너브러더스 코리아(주),230712,9
96,3,1,마를렌 고리스,바네사 레드그레이브,0,(주)영화사 백두대간,7599,9
112,3,7,펑샤오강,장쯔이,0,롯데엔터테인먼트,377110,9
109,3,5,니시무라 료,오구리 슌,0,프리비젼엔터테인먼트,2494,9
98,3,7,수바시 가이,비벡 오베로이,0,(주)월드시네마,3360,9
83,2,5,데이빗 주커,안나 패리스,0,브에나비스타인터내셔널코리아,2006,9
110,2,11,폴 그린그래스,개리 코먹,0,UIP코리아,66717,9
100,3,7,무라카미 마사노리,야마다 타카유키,0,(주)엠케이픽처스 ,27207,9
107,2,11,클락 존슨,마이클 더글라스,0,이십세기폭스코리아(주),127722,9
98,2,7,알레한드로 아그레스티,키아누 리브스,0,워너브러더스 코리아(주),133961,8
110,2,1,로드리고 가르시아,글렌 클로즈,0,(주)동숭아트센터,2574,8
85,3,2,피에르 모렐,시릴 라파엘리,0,(주)프라임엔터테인먼트,222570,8
90,2,8,길 키넌,샘 러너,0,소니픽쳐스릴리징코리아,1051552,8
88,2,5,니콜 홀로프세너,제니퍼 애니스턴,0,소니픽쳐스릴리징코리아,7253,7
93,3,5,베르트랑 블리에,모니카 벨루치,1,(주)엠케이픽처스 ,10070,7
121,2,12,존 라세터,오웬 윌슨,0,브에나비스타인터내셔널코리아,573577,7
87,2,2,커트 위머,밀라 요보비치,0,(주)스튜디오이쩜영,93095,7
86,3,8,츠츠미 유키히코,이치카와 유이,0,(주)아미가스필름,11198,7
143,2,2,고어 버빈스키,조니 뎁,0,브에나비스타인터내셔널코리아,3911617,7
105,2,3,크레이그 로젠버그,데미 무어,0,(주)미로비젼,50174,6
153,2,2,브라이언 싱어,브랜든 루스,0,워너브러더스 코리아(주),1702765,6
109,3,5,압바스 키아로스타미,칼로 델레 피아네,0,(주)동숭아트센터,2930,6
93,3,2,에스펜 샌버그,페넬로페 크루즈,0,(주)누리픽쳐스,45790,6
105,2,3,폴 맥기건,조쉬 하트넷,1,롯데엔터테인먼트,360516,6
84,3,3,크리스토퍼 스미스,프란카 포텐테,1,(주)엠케이픽처스 ,38899,6
95,3,8,시미즈 다카시,유카,0,(주)쇼박스,321769,6
95,3,1,이누도 잇신,나카무라 시도,0,(주)영화랑,5250,6
121,2,2,웨인 크라머,폴 워커,1,(주)스튜디오이쩜영,47988,6
109,2,8,존 무어,리브 슈라이버,1,이십세기폭스코리아(주),292333,6
98,2,12,캐리 커크패트릭,브루스 윌리스,0,CJ ENM,837588,5
98,2,2,볼프강 페터젠,커트 러셀,0,워너브러더스 코리아(주),2316695,5
102,2,7,도날드 페트리,린제이 로한,0,이십세기폭스코리아(주),31213,5
113,2,1,베넷 밀러,필립 세이모어 호프만,0,소니픽쳐스릴리징코리아,6920,5
117,3,7,만다 구니토시,나카무라 토오루,0,(주)이모션픽처스,2766,5
147,2,3,론 하워드,톰 행크스,0,소니픽쳐스릴리징코리아,3022936,5
110,1,5,김성훈,백윤식,0,롯데엔터테인먼트,499612,11
92,2,8,제임스 왕,메리 엘리자베스 윈스티드,1,(주)미로비젼,359517,5
95,3,5,칼레드 알 하가르,줄리엣 루이스,0,(주)영화사 백두대간,2242,5
108,1,5,김태윤,김수로,0,CJ ENM,348508,11
120,1,5,안진우,김정은,0,롯데엔터테인먼트,236799,9
127,3,3,페르난도 메이렐레스,랄프 파인즈,0,스폰지,25838,5
124,2,2,J.J. 에이브럼스,톰 크루즈,0,UIP코리아,5127047,5
105,2,5,아넌드 터커,스티브 마틴,0,이십세기폭스코리아(주),1125,4
128,2,1,스파이크 리,덴젤 워싱턴,0,UIP코리아,295895,4
100,2,10,로잔나 아퀘트,패트리시아 아퀘트,0,(주)동숭아트센터,2152,4
76,3,8,데이빗 모로,올리비아 보나미,0,(주)누리픽쳐스,77145,4
92,2,5,숀 레비,스티브 마틴,0,이십세기폭스코리아(주),27354,4
44,3,12,콜린 데이비스,제나 엘프만,0,CJ ENM,3334,4
90,3,1,하니 아부 아사드,카이스 나세프,0,(주)유레카픽쳐스 ,1658,4
119,2,8,스콧 데릭슨,톰 윌킨슨,0,소니픽쳐스릴리징코리아,158667,4
114,3,5,야마시타 노부히로,배두나,0,프리비젼엔터테인먼트,8550,4
91,1,11,이항배,강지훈,0,롯데엔터테인먼트,358299,6
104,2,1,존 개틴스,커트 러셀,0,쇼이스트(주),276760,4
96,2,7,톰 듀이,사라 제시카 파커,0,UIP코리아,63860,4
112,2,1,폴 해기스,맷 딜런,0,(주)스튜디오이쩜영,142833,4
120,2,1,프랭크 마샬,폴 워커,0,브에나비스타인터내셔널코리아,17232,4
98,2,2,데이비드 J. 버크,케빈 스페이시,0,롯데엔터테인먼트,127638,4
108,2,3,아톰 에고이안,콜린 퍼스,1,(주)미로비젼,28822,4
110,3,1,차이 밍 량,이강생,1,(주)유레카픽쳐스 ,1319,3
127,2,3,스티븐 개건,조지 클루니,0,워너브러더스 코리아(주),82488,3
90,2,5,딘 패리소트,짐 캐리,0,소니픽쳐스릴리징코리아,483033,3
48,3,2,사이먼 윈서,키퍼 서덜랜드,0,CJ ENM,5865,3
105,3,5,야구치 시노부,우에노 주리,0,데이지엔터테인먼트,55648,3
132,2,2,제임스 맥티그,휴고 위빙,0,워너브러더스 코리아(주),436255,3
111,2,7,라세 할스트롬,히스 레저,0,브에나비스타인터내셔널코리아,29905,3
80,2,12,마크 딘달,고은,0,브에나비스타인터내셔널코리아,501914,1
93,2,5,아담 쉥크만,스티브 마틴,0,이십세기폭스코리아(주),11957,1
101,3,7,첸 카이거,장동건,0,쇼이스트(주),685561,1
104,3,1,장 자끄 아노,가이 피어스,0,CJ ENM,144860,1
90,2,1,맷 체코스키,스티브 쿠건,0,미디어라인코리아,14327,1
130,2,5,커티스 핸슨,카메론 디아즈,0,이십세기폭스코리아(주),43973,1
95,1,5,박성훈,봉태규,0,(주)시네마서비스,36865,2
137,2,2,데이빗 예이츠,다니엘 래드클리프,0,워너브러더스 코리아(주),3702538,7
62,3,12,신카이 마코토,미즈하시 켄지,0,(주)미디어캐슬,47465,6
129,2,1,빌 콘돈,제이미 폭스,0,(주)영화사오원,724854,2
98,1,8,정식,김보경,0,(주)영화사오원,646216,8
93,1,1,하명중,조영민,0,롯데엔터테인먼트,128164,9
113,2,1,커스틴 쉐리단,프레디 하이모어,0,(주)영화사 그램,2231374,11
120,1,1,박영훈,백윤식,0,(주)쇼박스,71409,9
157,2,1,이안,탕웨이,1,(주)제이앤씨미디어그룹,1925774,11
120,2,1,줄리언 재롤드,앤 해서웨이,0,팝엔터테인먼트,217089,10
129,3,5,나카시마 테츠야,에이타,0,스폰지,24053,4
113,3,2,장예모,주윤발,1,(주)시네마서비스,897678,1
141,1,1,이창동,전도연,0,(주)시네마서비스,1604949,5
134,3,1,로우 예,학뢰,1,(주)유레카픽쳐스 ,5618,9
104,2,1,김진아,하정우,1,(주)프라임엔터테인먼트,99441,6
116,1,1,임필성,천정명,0,CJ ENM,311539,12
112,1,1,임상수,지진희,0,롯데엔터테인먼트,285437,1
102,3,12,미야자키 하야오,타카야마 미나미,0,(주)스마일이엔티,59646,11
98,3,1,마르코 크레즈페인트너,코스챠 울만,1,위드시네마,1621,8
106,3,1,오기가미 나오코,코바야시 사토미,0,스폰지,10779,11
102,3,1,오기가미 나오코,코바야시 사토미,0,(주)엔케이컨텐츠,6450,8
89,3,2,엽위신,견자단,0,(주)스튜디오이쩜영,68514,5
142,3,1,마츠오카 조지,오다기리 죠,0,(주)엔케이컨텐츠,57073,10
98,3,12,호소다 마모루,이시다 타쿠야,0,(주)얼리버드픽쳐스,98315,6
110,3,5,이상일,아오이 유우,0,(주)쇼박스,51590,3
118,1,3,김미정,박진희,1,(주)시네마서비스,1358883,10
115,2,1,아담 쉥크만,니키 블론스키,0,(주)케이디미디어,322534,12
104,2,1,웨스 앤더슨,오웬 윌슨,0,이십세기폭스코리아(주),12519,12
114,1,1,전윤수,김강우,0,CJ ENM,2965364,11
140,3,1,올리비에 다한,마리옹 꼬띠아르,0,(주)블룸즈베리리소시스리미티드,111249,11
116,3,1,크리스찬 카리온,다이앤 크루거,0,위드시네마,7195,12
130,3,7,파스칼 페랑,마리나 핸즈,1,(주)영화사 진진,14721,7
117,2,1,가브리엘 무치노,윌 스미스,0,팝엔터테인먼트,599514,2
115,2,12,브래드 버드,패튼 오스왈트,0,소니픽쳐스릴리징코리아,1025734,7
103,2,7,마크 로렌스,휴 그랜트,0,(주)해리슨앤컴퍼니,1073095,2
124,3,7,존 커랜,에드워드 노튼,0,(주)엔케이컨텐츠,122128,3
85,1,5,윤성호,임지규,0,(주)인디스토리,5228,11
80,1,1,김소영,강태구,0,위드시네마,2270,9
86,3,1,존 카니,글렌 하사드,0,(주)제이앤씨미디어그룹,274749,9
113,1,1,윤제균,하지원,0,CJ ENM,2535450,2
109,1,7,김정우,이동욱,0,(주)쇼박스,1190703,1
85,1,12,이성강,손예진,0,CJ ENM,460925,1
135,2,2,마이클 베이,샤이아 라보프,0,CJ ENM,7402732,6
95,3,5,우디 알렌,스칼렛 요한슨,0,(주)퍼스트런,61564,2
139,3,11,카네코 슈스케,후지와라 다쓰야,0,(주)엔케이컨텐츠,563165,1
119,3,1,코이즈미 노리히로,츠카모토 타카시,0,와이드 릴리즈(주),33369,2
100,1,1,이언희,이미연,1,(주)쇼박스,295394,10
125,1,3,원신연,김윤진,1,(주)프라임엔터테인먼트,2048339,11
121,1,1,강효진,도지원,0,(주)프라임엔터테인먼트,37518,10
92,1,8,김지환,박신혜,0,(주)프라임엔터테인먼트,352518,5
98,1,1,심광진,이대근,0,(주)프라임엔터테인먼트,9960,5
98,1,1,권용국,김정화,0,(주)프라임엔터테인먼트,2205,4
98,1,1,민병훈,라히모프 무하마드,0,(주)유레카픽쳐스 ,1890,8
113,1,3,이규만,김명민,1,CJ ENM,641853,8
117,1,1,정윤수,박용우,1,(주)시네마서비스,1042955,8
120,1,5,김상진,김서현,0,(주)시네마서비스,1514708,9
112,1,1,이준익,김상호,0,CJ ENM,1202719,9
102,1,5,라희찬,정재영,0,CJ ENM,2135606,10
120,1,3,정길영,류덕환,1,CJ ENM,364912,11
102,1,7,한지승,설경구,0,(주)시네마서비스,342119,12
112,1,5,김창래,고소영,0,(주)시네마서비스,160315,1
129,1,5,이상훈,김수미,0,CJ ENM,1407141,1
122,1,1,박진표,설경구,0,CJ ENM,2972299,2
112,1,8,김한민,박해일,0,(주)엠케이픽처스 ,2079989,4
112,1,5,윤태윤,임창정,1,CJ ENM,2002423,12
107,1,5,김종진,임창정,0,(주)쇼박스,1211528,8
116,1,5,김성욱,김수미,0,롯데엔터테인먼트,1188326,5
113,1,5,장규성,차승원,0,CJ ENM,1179661,3
117,1,1,정윤철,천호진,0,(주)시네마서비스,306470,3
122,3,2,최양일,지진희,1,(주)시네마서비스,199709,3
125,1,5,지길웅,이청아,0,CJ ENM,514669,4
103,1,1,장진,차승원,0,(주)시네마서비스,452209,5
103,1,3,신태라,김혜정,1,CJ ENM,1322196,6
103,1,1,장문일,김혜수,1,(주)시네마서비스,1708979,2
120,3,7,조엘 코엔,나탈리 포트만,0,(주)드림팩트엔터테인먼트,59648,2
101,3,7,줄리 델피,줄리 델피,1,(주)메가박스,50289,7
108,1,5,김상찬,차태현,0,(주)스튜디오이쩜영,1507970,2
115,2,2,폴 그린그래스,맷 데이먼,0,유니버설픽쳐스인터내셔널 코리아(유),2005155,9
90,1,1,김태식,정보석,1,CJ ENM,6766,4
90,1,2,심형래,브룩스 아만다,0,(주)쇼박스,7855474,8
99,1,1,김현석,임창정,0,CJ ENM,292462,11
134,2,5,수잔 스트로맨,네이단 레인,0,소니픽쳐스릴리징코리아,2312,1
146,3,1,톰 티크베어,벤 위쇼,0,(주)누리픽쳐스,979344,3
108,1,7,박용집,한예슬,0,(주)싸이더스,579973,12
105,1,1,황동혁,김영철,0,롯데엔터테인먼트,901055,9
141,1,1,장윤현,송혜교,0,(주)시네마서비스,1191810,6
101,3,1,한상희,이준기,0,CJ ENM,19734,11
84,1,8,오기환,윤진서,1,영화사청어람(주),224341,8
95,3,12,츠루 토시요키,다케우치 준코,0,(주)디스테이션,17505,1
104,1,7,곽경택,주진모,0,롯데엔터테인먼트,2023174,9
95,1,1,김희정,이세영,0,스폰지,6053,6
120,1,2,한재림,송강호,0,롯데엔터테인먼트,960658,4
129,3,1,허우 샤오시엔,장첸,0,스폰지,5406,2
106,2,1,필 모리슨,에이미 아담스,1,프리비젼엔터테인먼트,5721,6
131,1,10,김명준,박세영,0,(주)영화사 진진,34918,3
99,1,3,양윤호,김강우,1,롯데엔터테인먼트,318614,12
89,1,1,한명구,김유나,0,무비즈엔터테인먼트(주),29129,5
109,3,12,곤도 요시후미,혼나 유코,0,대원미디어(주),7213,11
96,2,1,대런 아로노프스키,휴 잭맨,0,이십세기폭스코리아(주),2033,3
98,3,8,닐 마샬,슈어나 맥도널드,1,롯데엔터테인먼트,232520,7
120,2,3,브루스 A 에반스,케빈 코스트너,1,(주)시네마서비스,125477,8
111,3,1,지아 장 커,한 산밍,0,위드시네마,12344,6
137,3,1,플로리안 헨켈 폰 도너스마르크,울리히 뮤흐,0,(주)유레카픽쳐스 ,50656,3
92,3,1,이리 멘젤,바츨라프 네카르,0,(주)영화사 백두대간,4650,5
119,1,1,허진호,황정민,0,(주)쇼박스,1174495,10
125,1,1,김지훈,김상경,0,CJ ENM,6855433,7
92,1,1,김성호,강인형,0,(주)인디스토리,1047,11
114,1,1,허인무,강혜정,0,(주)쇼박스,1304662,1
103,1,5,박성균,권오중,0,(주)쇼박스,925661,2
98,1,5,최성철,김석훈,0,(주)쇼박스,215817,2
115,1,5,박정우,감우성,0,(주)쇼박스,328837,3
117,1,3,진광교,박용우,1,(주)쇼박스,169036,3
98,1,1,박규태,권오중,0,(주)쇼박스,378161,4
117,1,7,이석훈,봉태규,0,(주)쇼박스,700417,9
110,1,7,이명세,강동원,0,(주)엠엔에프씨,428717,10
111,1,5,박상준,백윤식,0,(주)쇼박스,115637,11
106,1,1,김진성,김혜수,0,(주)쇼박스,337700,11
132,3,1,장지량,유덕화,0,CJ ENM,289798,1
95,3,8,김태경,차예련,0,CJ ENM,165773,7
129,3,1,스즈키 마사유키,기무라 다쿠야,0,롯데엔터테인먼트,245782,11
86,2,11,마이클 강,존 조,0,CJ ENM,8321,11
156,2,11,데이빗 핀처,제이크 질렌할,0,워너브러더스 코리아(주),176591,8
115,3,1,야나기마치 미츠오,카시와바라 슈지,0,(주)이모션픽처스,1337,4
77,2,1,구스 반 산트,팀 스트리터,0,스폰지,2165,3
115,3,7,알랭 레네,사빈느 아제마,0,(주)이모션픽처스,2296,9
80,1,5,이권,권병길,0,영화사청어람(주),98284,7
94,3,5,파트리스 르꽁트,다니엘 오떼유,0,(주)유레카픽쳐스 ,5820,5
110,1,8,손태웅,한지민,0,영화사청어람(주),574302,7
84,1,1,양해훈,김석주,1,(주)인디스토리,2500,10
90,2,8,대니 팽,크리스틴 스튜어트,0,(주)프라임엔터테인먼트,245955,6
84,3,1,드니 데르쿠르,까뜨린느 프로,0,프리비젼엔터테인먼트,1698,10
110,2,2,마크 스티븐 존슨,니콜라스 케이지,0,소니픽쳐스릴리징코리아,355223,4
94,2,1,가버 추보,조쉬 허처슨,0,롯데엔터테인먼트,479124,2
88,3,7,에릭 라티고,알랭 샤바,0,예지림엔터테인먼트,9548,12
114,3,1,세자르 카푸르,케이트 블란쳇,0,유니버설픽쳐스인터내셔널 코리아(유),173887,11
92,3,11,마에다 테츠,오사와 타카오,0,씨네가,1331,11
122,2,1,소피아 코폴라,커스틴 던스트,0,소니픽쳐스릴리징코리아,10391,5
122,2,1,닐 조단,조디 포스터,0,워너브러더스 코리아(주),156630,10
93,2,2,팀 스토리,제시카 알바,0,이십세기폭스코리아(주),576690,8
90,2,3,리 타마호리,니콜라스 케이지,0,CJ ENM,468148,5
93,1,1,노동석,김병석,0,스폰지,3341,5
124,2,2,존 터틀타웁,니콜라스 케이지,0,소니픽쳐스릴리징코리아,1745669,12
84,2,11,구스 반 산트,게이브 네빈스,0,스폰지,8549,11
105,1,7,황규덕,김민선,0,(주)스폰지이엔티,6687,8
91,2,5,팀 힐,저스틴 롱,0,이십세기폭스코리아(주),609225,12
85,2,12,크리스 벅,샤이아 라보프,0,소니픽쳐스릴리징코리아,282862,8
94,1,5,강경훈,예지원,0,(주)프라임엔터테인먼트,181186,8
76,1,1,임아론,김태균,0,(합)알지애니메이션스튜디오,130697,3
109,1,1,손현희,탁재훈,0,CJ ENM,438009,8
115,1,1,민병훈,서장원,0,CJ ENM,7016,2
110,1,5,심승보,손창민,0,이십세기폭스코리아(주),883965,9
84,2,8,조나단 리브스만,테일러 핸들리,1,롯데엔터테인먼트,94050,2
83,2,2,데이브 메이어스,숀 빈,1,CJ CGV,23025,8
128,3,1,이누도 잇신,니노미야 카즈나리,0,스폰지,42170,6
90,2,1,조지 하이켄루퍼,시에나 밀러,1,스폰지,17891,5
179,3,3,데이빗 린치,제레미 아이언스,0,(주)유레카픽쳐스 ,5371,7
107,1,1,박흥식,김강우,0,(주)쇼박스,4026,5
110,2,1,닐 버거,에드워드 노튼,0,롯데엔터테인먼트,567729,3
125,3,1,알레한드로 아메나바르,하비에르 바르뎀,0,스폰지,6433,3
98,3,1,마이클 맥고완,애덤 버처,0,(주)엠케이픽처스 ,40384,3
92,2,12,크리스 밀러,카메론 디아즈,0,CJ ENM,2826957,6
80,1,5,박동훈,임성언,0,CJ ENM,1952,1
125,2,2,안톤 후쿠아,대니 글로버,1,CJ ENM,511190,4
110,3,2,유위강,양조위,1,(주)쇼박스,82083,5
128,2,2,렌 와이즈먼,브루스 윌리스,0,이십세기폭스코리아(주),3176937,7
102,3,2,제라르 피레,클로비스 코르니악,0,유니버설픽쳐스인터내셔널 코리아(유),50443,4
167,2,1,로버트 드 니로,맷 데이먼,1,유니버설픽쳐스인터내셔널 코리아(유),87834,4
105,2,5,페이튼 리드,제니퍼 애니스턴,0,유니버설픽쳐스인터내셔널 코리아(유),225195,3
109,3,1,마츠오카 조지,츠마부키 사토시,0,(주)씨네콰논코리아,1046,8
84,2,10,사라 로버슨,퀸 라티파,0,(주)프라임엔터테인먼트,37676,8
118,3,1,모리타 요시미츠,사사키 쿠라노스케,0,스폰지,1686,3
104,3,5,앤디 픽맨,아만다 바인즈,0,(주)메가박스,124362,5
101,3,5,숀 엘리스,숀 비거스태프,1,스폰지,6735,5
101,3,8,야마모토 키요시,이가와 하루카,0,(주)미로비젼,66840,5
110,2,1,니나가와 미카,츠치야 안나,1,프리비젼엔터테인먼트,7494,9
97,3,1,슈테판 크로머,마르티나 게덱,1,(주)세종커뮤니케이션스,7052,7
131,3,3,오토모 가츠히로,오다기리 죠,0,스폰지,2097,9
134,3,1,폴 버호벤,세바스티안 코치,1,(주)프라임엔터테인먼트,188784,3
94,3,11,롤랑 조페,엘리샤 커스버트,1,(주)쇼박스,208645,6
113,3,1,로렌스 던 모어,조니 뎁,1,프리비젼엔터테인먼트,16381,8
114,3,1,크리스 크라우스,한나 헤르츠스프룽,0,(주)세종커뮤니케이션스,16915,10
92,3,8,몬톤 아라양쿤,피샤나르트 사카콘,0,프리비젼엔터테인먼트,1222,8
94,2,2,러셀 멀케이,밀라 요보비치,1,(주)스튜디오이쩜영,534877,10
94,2,1,카렌 몬크리프,토니 콜렛,1,CJ ENM,2450,11
113,2,2,쿠엔틴 타란티노,커트 러셀,1,영화사청어람(주),88693,9
120,3,1,브라이언 드 팔마,조쉬 하트넷,1,(주)스튜디오이쩜영,123589,11
104,2,5,샤리 스프링어 버먼,스칼렛 요한슨,0,(주)프라임엔터테인먼트,477602,10
135,3,2,시오타 아키히코,츠마부키 사토시,0,이십세기폭스코리아(주),7725,10
117,3,1,도이 노부히로,츠마부키 사토시,0,(주)미로비젼,113122,5
90,2,11,브렛 래트너,성룡,0,CJ ENM,780794,10
156,2,11,리들리 스콧,덴젤 워싱턴,1,유니버설픽쳐스인터내셔널 코리아(유),401843,12
111,2,1,존 터투로,존 터투로,1,(주)영화사 백두대간,3663,12
108,3,1,프랑코 제피렐리,화니 아르당,0,판씨네마(주),3919,12
93,2,1,자크 헬름,나탈리 포트만,0,(주)스튜디오이쩜영,626322,12
116,2,1,에단 호크,마크 웨버,1,스폰지,10607,12
111,1,7,이한,감우성,0,(주)쇼박스,962134,12
113,2,1,크리스 웨이츠,다니엘 크레이그,0,롯데엔터테인먼트,2906958,12
92,3,1,크리스토프 오노레,로맹 뒤리스,0,스폰지,1099,12
97,2,1,프란시스 로렌스,윌 스미스,0,워너브러더스 코리아(주),2460225,12
111,3,1,나가오 나오키,야쿠쇼 코지,0,프리비젼엔터테인먼트,2752,12
91,3,12,곤 사토시,오카모토 아야,0,롯데엔터테인먼트,9675,12
110,2,2,제임스 왕,케빈 베이컨,1,영화사청어람(주),77980,12
110,3,7,장 이바이,조미,0,대원미디어(주),1422,12
119,2,3,토니 길로이,조지 클루니,0,롯데엔터테인먼트,130687,11
92,2,2,자비에르 젠스,티모시 올리펀트,1,이십세기폭스코리아(주),164014,11
116,2,1,라요스 콜타이,클레어 데인즈,0,(주)미로비젼,12894,11
108,2,8,대런 린 보우즈만,토빈 벨,1,롯데엔터테인먼트,271393,11
113,2,12,로버트 저메키스,레이 윈스톤,0,워너브러더스 코리아(주),968535,11
94,3,3,마이크 베이커,피어스 브로스넌,0,롯데엔터테인먼트,188321,11
91,2,1,로버트 레드포드,로버트 레드포드,0,이십세기폭스코리아(주),152978,11
109,3,2,소리 후미히코,타니하라 쇼스케,0,CJ ENM,5266,11
95,3,8,크리스토퍼 스미스,로라 해리스,1,(주)미로비젼,8796,11
109,2,2,피터 버그,제이미 폭스,1,유니버설픽쳐스인터내셔널 코리아(유),244615,11
109,2,7,로저 애버리,제임스 반 데 빅,1,(주)영화사 백두대간,1765,10
86,2,2,마이클 데이비스,클라이브 오웬,1,롯데엔터테인먼트,99477,10
126,3,1,이즈츠 카즈유키,송창의,0,(주)쇼박스,2017,10
110,3,1,리차드 이어,클레어 데인즈,1,(주)메가박스,21114,10
87,2,2,마크 네빌딘,제이슨 스타뎀,1,영화사청어람(주),96338,10
104,3,1,아그네츠카 홀란드,에드 해리스,0,(주)미로비젼,275211,10
93,2,8,올리버 히르비겔,니콜 키드먼,0,워너브러더스 코리아(주),556157,9
113,3,5,로베르토 베니니,로베르토 베니니,0,(주)영화사 진진,5320,9
123,2,1,마이크 바인더,아담 샌들러,0,소니픽쳐스릴리징코리아,2046,9
115,2,5,데니스 듀간,아담 샌들러,0,유니버설픽쳐스인터내셔널 코리아(유),55875,9
82,2,7,마리아 매겐티,저스틴 커크,0,(주)메가박스,2841,9
99,2,5,월트 벡커,팀 알렌,0,소니픽쳐스릴리징코리아,6102,8
104,2,3,D.J. 카루소,샤이아 라보프,0,CJ ENM,576120,8
121,2,2,토니 빌,장 르노,0,(주)미로비젼,133910,8
110,2,3,빌리 레이,크리스 쿠퍼,0,필름메신저,11813,8
104,2,7,스콧 힉스,캐서린 제타-존스,0,워너브러더스 코리아(주),372137,8
89,3,7,다비드 페라리오,파비오 트로이아나,0,(주)인디스토리,8447,8
90,3,10,다니엘 고든,크리스찬 슬레이터,0,(주)영화사 진진,1534,8
86,2,12,데이빗 실버맨,댄 카스텔라네타,0,이십세기폭스코리아(주),218027,8
89,2,8,짐 손제로,크리스티나 밀리언,0,유니코리아문예투자(주),12125,8
116,3,7,신조 타케히코,미야자키 아오이,0,(주)메가박스,61796,8
89,3,5,스티브 벤델락,로완 앳킨슨,0,유니버설픽쳐스인터내셔널 코리아(유),139517,8
128,2,2,매튜 본,클레어 데인즈,0,CJ ENM,847766,8
103,3,1,샘 가바르스키,미키 마뇰로비치,1,(주)세종커뮤니케이션스,1693,8
107,1,5,임영성,정준호,0,롯데엔터테인먼트,509235,8
84,1,5,김현수,정종철,0,쿠즈엔터테인먼트,6825,8
96,3,1,레스테 첸,장효전,1,위드시네마,3750,8
94,2,8,미카엘 하프스트롬,존 쿠삭,0,롯데엔터테인먼트,252878,8
139,3,1,라스 폰 트리에,브라이스 달라스 하워드,1,스폰지,1225,7
96,2,11,데이빗 크로넨버그,비고 모텐슨,1,(주)미로비젼,3023,7
95,2,5,톰 새디악,스티브 카렐,0,유니버설픽쳐스인터내셔널 코리아(유),236687,7
90,3,1,에스터 그로넨보른,프랭크 도로이스,0,(주)영화사 백두대간,3867,7
93,3,8,팍품 웡품,위타야 와수크리파산,0,롯데엔터테인먼트,496233,7
